,Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
4955,cust_4955,53,Suburban,High,58,4465.994464804982$,17680.049565226418$,1453.4871080652497$,259027.67895868895,83,251,1463.0,42,1273.8800276249335,,Wallet Balance,3,53.48873622471177,3,35391.82788205643
4956,cust_4956,64,Rural,Low,104,16786.33060079411$,56489.33980712528$,7442.4747464390975$,,159,215,1574.0,5,3236.258111815313,Monthly,Wallet Balance,15,7.968779010950323,5,181607.7091923511
4957,cust_4957,16,Urban,Low,312,9521.873584075813$,46131.61458758095$,2448.9199377196064$,2970824.5582316536,230,145,3033.0,27,2008.147630910468,,Debit Card,3,29.69454562890173,8,312844.3820077101
4958,cust_4958,40,Suburban,Middle,646,16947.84166640608$,39506.40862679287$,6930.93224796369$,,235,320,4116.0,10,994.9661171089436,,UPI,15,32.680293806271735,2,1105565.088591278
4959,cust_4959,66,Rural,Middle,729,9485.891331554716$,30032.486859652872$,1920.4671649945965$,,288,222,2092.0,41,2247.6922788677693,Weekly,UPI,20,21.35241681622164,3,701681.6319309049
4960,cust_4960,51,Rural,Middle,67,11140.385977271037$,47383.561020983885$,4243.885931621734$,746405.8604771595,18,324,2652.0,46,3427.2567781240687,,Wallet Balance,16,62.29519083836971,3,85830.95765865392
4961,cust_4961,32,Urban,Middle,978,19905.65202386596$,49607.14747862501$,6054.780712901052$,19467727.679340903,284,18,2090.0,20,3930.2593500248577,Monthly,Credit Card,2,42.63152334394741,6,1956987.6382590784
4962,cust_4962,56,Urban,Low,690,19030.569198582845$,54450.20373966763$,3158.364998268672$,,71,339,3251.0,25,619.4159366613711,Weekly,Credit Card,5,10.977313123084471,1,1322801.5667338858
4963,cust_4963,39,Rural,Low,374,5441.080514631144$,20349.08728116623$,840.1190685057009$,2034964.112472048,215,228,296.0,38,3573.577991803347,Weekly,Credit Card,18,27.46304399241846,5,211101.6222513031
4964,cust_4964,17,Urban,Low,759,17374.421175119947$,77194.15148744288$,4918.269187980614$,13187185.67191604,117,236,1130.0,46,22.6132912884508,Weekly,Wallet Balance,1,6.596201423386071,9,1334567.26054596
4965,cust_4965,55,Urban,High,806,7814.165639106893$,20806.98109110413$,3003.287385512646$,,100,346,2984.0,21,3621.618339511277,Monthly,Debit Card,13,36.11530483301036,1,637078.9413422599
4966,cust_4966,30,Rural,Low,235,1434.2622708287515$,4486.088239427191$,489.5400969643672$,337051.6336447566,88,276,716.0,29,3305.019326587755,Daily,Wallet Balance,2,26.19344326807139,6,42384.653701181785
4967,cust_4967,47,Rural,Low,643,11519.862486359752$,56452.961022101066$,5090.512169651212$,,348,121,3983.0,29,2343.3328925791507,Daily,Debit Card,6,23.84990007423168,7,757421.4914266425
4968,cust_4968,54,Urban,Middle,112,19541.266670490164$,22860.87154600472$,4999.919547184464$,2188621.8670948986,153,62,4731.0,32,684.3663981810411,Monthly,Debit Card,10,60.86695055391807,1,232182.0035103993
4969,cust_4969,21,Suburban,Low,389,19486.530603235653$,54424.221020976685$,8524.516401962424$,7580260.404658669,295,331,3184.0,39,3822.7450193612112,,Debit Card,14,61.32742298705916,6,772382.6679561863
4970,cust_4970,16,Urban,Low,408,2538.0429094677365$,8994.639820702268$,291.39621442826353$,1035521.5070628366,177,187,4142.0,29,358.7654437618615,,Wallet Balance,17,49.23605103449312,4,118556.76798440272
4971,cust_4971,62,Suburban,Low,54,15427.02096569082$,15947.063223684316$,3800.012291976469$,833059.1321473042,132,25,1307.0,36,4477.843068763674,,UPI,3,66.27037002980103,4,91280.9916803486
4972,cust_4972,38,Rural,Middle,802,16058.632554561646$,54392.93312327116$,2074.6665037645944$,12879023.30875844,308,339,,29,3867.301834807805,,UPI,2,47.48397284127499,6,1303720.67995844
4973,cust_4973,54,Suburban,Low,239,7381.208238490034$,9040.502511935509$,3452.1738816473157$,1764108.768999118,122,96,4331.0,25,3704.817472728804,Monthly,Wallet Balance,15,44.949408079623005,10,195720.46816354743
4974,cust_4974,32,Rural,Low,752,13175.31767195754$,58369.73486433507$,3822.487336049256$,,211,321,,5,3771.971201015977,Daily,UPI,7,7.651313055585936,10,1001119.9033306992
4975,cust_4975,49,Urban,High,295,9768.307970761662$,41303.77013015059$,2212.156205923513$,2881650.85137469,68,193,4811.0,3,337.8661960410967,Weekly,Credit Card,7,1.741255697769064,8,305918.15203944844
4976,cust_4976,56,Urban,High,112,4565.583023221435$,5154.63704313886$,1355.955705157627$,511345.2986008007,57,254,2484.0,14,4949.745422149031,Daily,Credit Card,3,15.900942566385035,3,58027.65714900556
4977,cust_4977,44,Rural,High,88,15227.6729816875$,18200.359886287377$,4768.3696111766085$,1340035.2223885,13,67,1097.0,35,4292.998099555589,Daily,UPI,15,56.86124417661973,7,144551.0231890722
4978,cust_4978,24,Rural,High,740,5262.426629170138$,21125.77871542365$,2307.537180520566$,,193,314,,2,2539.667153228616,Weekly,UPI,3,66.97293310822947,10,399489.7369819759
4979,cust_4979,28,Rural,Middle,476,6815.550583302767$,16890.158215977415$,2160.3325280179647$,3244202.077652117,63,40,1314.0,15,3597.0015543489003,Daily,UPI,5,17.303851492725574,4,330749.70698803733
4980,cust_4980,21,Urban,High,304,3808.467914260066$,12568.33696720096$,1038.00771474475$,1157774.2459350603,327,224,947.0,15,3696.2858083885626,Daily,UPI,5,12.97080171555094,3,120323.28168931176
4981,cust_4981,21,Urban,Low,305,14388.2333627362$,29946.418282452392$,6971.700189539035$,4388411.175634541,153,356,4153.0,39,4148.926421911825,Daily,UPI,17,60.3260553929085,3,451972.6543524982
4982,cust_4982,35,Suburban,High,290,9179.89383607328$,15531.237514395472$,4474.493736226086$,2662169.2124612518,23,222,4595.0,26,1276.8704171257343,Daily,Wallet Balance,11,27.94787681866505,6,283368.48603756225
4983,cust_4983,67,Rural,,208,8873.031364230275$,19381.437565151904$,1023.652467076238$,1845590.523759897,30,103,730.0,5,1860.2636235969997,Monthly,Credit Card,7,70.42990174578237,10,195588.92056419124
4984,cust_4984,68,Suburban,High,868,12095.211709131352$,24031.429452140565$,4629.300801296022$,,189,318,2843.0,20,3998.4265106780535,Daily,Debit Card,13,69.21834417427398,8,1063551.1630972624
4985,cust_4985,18,Urban,High,903,3153.696310474273$,8808.998366208521$,784.3344469336196$,,310,248,4577.0,12,3844.919426382547,,Wallet Balance,6,24.73821198038049,1,294210.3171226356
4986,cust_4986,32,Suburban,Middle,786,17964.09625361893$,71617.54626766322$,6648.15036911404$,14119779.65534448,109,162,325.0,8,2613.0766166127496,Daily,Debit Card,1,40.74864070058839,4,1416121.4272261416
4987,cust_4987,64,Suburban,Middle,582,9307.52803515626$,29937.82803269501$,3302.022019075249$,5416981.316460943,353,264,4326.0,40,1981.0267237243368,,UPI,7,49.26070712639636,1,554359.6182842321
4988,cust_4988,27,Urban,Middle,370,7336.871905053777$,25214.72475581825$,1702.4610024021993$,,60,25,3929.0,42,4842.212854534859,Monthly,Debit Card,10,46.43828910398712,8,289101.1540597223
4989,cust_4989,63,Urban,Middle,220,2542.5452720147973$,7323.329723614213$,1257.7043157248795$,559359.9598432555,66,154,3235.0,7,2075.106953264171,Weekly,Wallet Balance,16,70.25671375339752,5,67068.44250769346
4990,cust_4990,62,Rural,Middle,231,3367.404545304611$,7741.442689433714$,817.7532535542008$,777870.4499653651,166,219,1383.0,27,3819.9285979520487,,UPI,9,26.495936170943995,3,84343.0806975605
4991,cust_4991,60,Suburban,Middle,802,18408.002675138065$,28974.8460397052$,6494.207776932566$,14763218.145460729,141,254,3281.0,44,2063.2118242585907,Weekly,UPI,6,52.53950755378749,8,1494252.2086339437
4992,cust_4992,16,Urban,Low,819,9137.774497660448$,22097.531337833192$,3886.7940717343376$,7483837.313583907,52,215,4073.0,18,1549.1808184706824,,Wallet Balance,5,42.25017621071343,9,766555.1409491554
4993,cust_4993,32,Urban,,873,14446.456547991622$,52885.50816766265$,2285.2270674961155$,12611756.566396683,180,169,554.0,28,3204.9837668336068,Weekly,Debit Card,8,37.96261463743915,5,1268481.1647562515
4994,cust_4994,18,Suburban,,349,1619.5218896440783$,6372.996283851069$,356.66302464199083$,565213.1394857833,32,80,,30,4038.079375073906,Daily,Wallet Balance,18,11.533621508320335,1,63442.27426104138
4995,cust_4995,41,Urban,Middle,255,12872.856237088412$,37031.68249239088$,2311.824504236273$,3282578.340457545,214,72,3204.0,32,4906.887538502841,Daily,Debit Card,4,54.50673923974809,6,341412.3902765031
4996,cust_4996,30,Rural,Middle,452,18431.16865482505$,65983.38285379553$,7607.077253318854$,8330888.231980923,265,63,202.0,48,744.5204590996474,Weekly,Debit Card,4,29.22718078859966,5,842920.5629685425
4997,cust_4997,51,Rural,Low,142,6006.269383121007$,11064.535199163236$,2525.536672332477$,,17,75,4785.0,5,4380.572353178221,Monthly,Wallet Balance,2,10.17831851463724,6,99168.7390637292
4998,cust_4998,47,Suburban,Low,69,11587.018609261651$,51449.43646297239$,2344.952375159908$,799504.284039054,126,263,4879.0,43,2620.7096666666507,Monthly,UPI,3,1.810247410427546,4,96698.07357057209
4999,cust_4999,47,Rural,Middle,89,18804.979895273853$,83940.65007749372$,1911.5652390126215$,1673643.210679373,82,98,1587.0,3,538.7123884289863,Monthly,Credit Card,11,11.546307877264429,7,177568.9648737228
5000,cust_5000,19,Urban,Low,871,14389.257850556358$,32826.38241959088$,3875.605551330005$,12533043.587834587,40,85,452.0,15,3971.893095825272,Monthly,UPI,5,50.01781522180658,5,1258722.4122355462
5001,cust_5001,33,Urban,Low,136,1255.8867926577052$,4007.345062687608$,470.7755009613026$,170800.6038014479,104,325,3074.0,2,1657.722115396994,,Wallet Balance,20,54.16167686699255,7,29599.199322446293
5002,cust_5002,64,Urban,Middle,655,7580.9555737361725$,25977.26711648997$,2645.7601051677225$,4965525.900797193,219,306,1112.0,24,4341.249035734214,Weekly,Wallet Balance,9,4.256879859866276,10,509005.9655618522
5003,cust_5003,34,,Middle,851,1724.5973941848952$,4983.603849475531$,479.92081874335975$,1467632.3824513457,182,273,1074.0,16,789.0093627352146,Weekly,Wallet Balance,7,11.988388294493037,2,152116.73356376696
5004,cust_5004,58,Suburban,Middle,699,17227.73874802149$,80015.41468323444$,3803.4825301255146$,12042189.384867022,156,149,3524.0,21,3555.4584215055424,Weekly,Debit Card,16,71.94406214438217,3,1214589.2092759495
5005,cust_5005,67,Rural,Middle,523,12437.037397060272$,49236.58671908447$,3603.692985426266$,6504570.558662523,178,6,4767.0,17,1503.9813012011532,,UPI,5,30.38421763033344,1,661939.0652156518
5006,cust_5006,50,Rural,High,660,19128.071079229376$,70583.38509581897$,2028.3621536714695$,12624526.912291387,18,109,479.0,31,1286.7436764118522,Daily,Credit Card,4,64.54547794812208,3,1268867.3193909328
5007,cust_5007,55,Urban,High,951,404.9290204242852$,1247.332375327344$,52.45784507184575$,385087.4984234953,141,199,3204.0,17,251.30081624198277,Weekly,Wallet Balance,9,29.883125396706617,8,54491.09943422853
5008,cust_5008,29,Suburban,Middle,804,8467.516523379547$,11341.301196263294$,1397.739018212966$,6807883.284797155,161,331,3318.0,25,2409.543385586501,Weekly,Wallet Balance,11,38.562169161286576,5,693719.5567869224
5009,cust_5009,48,Urban,Low,850,2096.238349892451$,3000.3155767143794$,734.0233124295358$,1781802.5974085834,214,338,2933.0,49,1957.512101582863,Monthly,Credit Card,13,63.16825930623604,9,196967.5036900669
5010,cust_5010,29,Urban,Middle,910,7016.251574172055$,15407.937175816036$,1315.6852811016229$,6384788.93249657,222,38,3794.0,24,308.4517852115032,Monthly,UPI,2,71.28015831081889,1,649312.6673570513
5011,cust_5011,49,Suburban,High,442,3246.117598898174$,5992.622230542944$,874.3468639298261$,1434783.978712993,262,319,2443.0,27,1133.2112517659366,Weekly,UPI,19,6.040727400225586,5,155497.79224541632
5012,cust_5012,19,Suburban,Low,38,6582.58726226847$,31663.06023265955$,2294.4551604316903$,250138.31596620183,45,128,4254.0,39,2436.359235140703,Daily,Wallet Balance,3,45.88820562422283,2,38203.65197904984
5013,cust_5013,39,Urban,High,857,16387.04747439336$,43249.51626937995$,7082.985376737067$,14043699.685555108,187,140,2512.0,22,4041.3570208282513,Weekly,Wallet Balance,3,34.26080610626098,8,1417573.2900450968
5014,cust_5014,44,Rural,Middle,208,3222.3795363892445$,14521.401244475164$,1030.7187230927832$,670254.9435689629,354,248,1173.0,7,4647.239417645358,,Credit Card,7,39.28318515052033,2,69747.87464807362
5015,cust_5015,34,Urban,High,210,9478.558491474245$,40495.42302074273$,1619.4174213187468$,1990497.283209591,241,259,3061.0,12,2576.66086474152,Monthly,Debit Card,3,15.322113637001031,9,214083.39788858837
5016,cust_5016,21,Rural,High,513,18432.44684986992$,78343.08030591316$,8860.399968595793$,9455845.233983267,225,147,,43,2016.533689879746,Monthly,Debit Card,18,64.49913235214447,6,964184.256553387
5017,cust_5017,48,Rural,High,360,19975.597964207584$,37211.1451649584$,2716.802371635431$,7191215.267114731,334,343,1896.0,46,4773.772130756469,Monthly,UPI,14,21.362154903922654,10,735126.6406460949
5018,cust_5018,64,Suburban,Low,577,5020.315952319915$,14003.103286834552$,1239.253528462819$,2896722.304488591,48,195,2294.0,9,4814.311972940182,Monthly,Wallet Balance,12,10.8940714030604,9,301753.074462389
5019,cust_5019,55,Suburban,High,1,18712.007733614344$,42510.088240091776$,8767.129054807825$,18712.007733614344,111,215,2746.0,40,952.0616966414614,,Wallet Balance,4,51.32863796760966,2,12887.169925040704
5020,cust_5020,34,,Low,755,5235.1597292125$,25556.186161541256$,1784.8407302483945$,3952545.595555437,83,241,1355.0,2,2657.2765243826034,Weekly,Debit Card,14,70.61011362684269,9,405835.9212933525
5021,cust_5021,68,Rural,Middle,981,8276.434694682031$,37301.70250911499$,3021.4027355925527$,8119182.435483073,104,133,1194.0,9,4104.550404691077,Daily,Wallet Balance,17,18.066758138517557,4,817153.9683459618
5022,cust_5022,16,Rural,Middle,381,17559.693008544215$,35114.0240575802$,3875.021389054387$,6690243.036255346,74,29,1498.0,48,4111.294984565738,,Debit Card,4,34.29707582860594,3,677764.6561332517
5023,cust_5023,20,Urban,High,828,15725.66033743572$,35446.91914931929$,2066.594291675574$,13020846.759396777,55,98,2889.0,14,3424.8930819738957,Monthly,UPI,17,5.598888884892263,4,1311550.2293986909
5024,cust_5024,42,Urban,Low,537,17151.17626890247$,53436.8385246948$,4224.410026020206$,9210181.656400628,317,364,1028.0,23,2357.344584064972,Weekly,Debit Card,9,24.67676061259588,8,932195.49334803
5025,cust_5025,31,Urban,Middle,859,16007.131019295968$,33845.84824062342$,4175.667302306696$,13750125.545575237,2,182,515.0,9,2018.282469576006,,Credit Card,17,58.21060493400192,7,1382933.4133227356
5026,cust_5026,21,Suburban,Low,394,4708.869490150727$,20239.285503655145$,979.9578599700473$,1855294.5791193864,242,152,4582.0,20,4032.06084748723,Monthly,UPI,6,63.5904280306672,6,200677.42748819504
5027,cust_5027,55,Urban,Low,50,11180.314357457735$,47817.367231208176$,2081.709198015853$,559015.7178728868,258,103,897.0,45,1128.615878995564,,Credit Card,9,17.639689789556144,1,62631.2638477909
5028,cust_5028,28,Urban,High,396,7711.161860054819$,30053.187291592574$,1867.6702602686728$,3053620.096581708,332,288,4407.0,47,2142.1494435941963,Monthly,Wallet Balance,3,39.86764556006103,2,319804.9349363737
5029,cust_5029,63,,High,860,9199.622259282887$,34565.19627218105$,3272.9197189024344$,,10,235,1671.0,37,2834.323489806649,Weekly,Debit Card,8,56.72268622594647,10,806792.3525534252
5030,cust_5030,50,Urban,Low,753,3087.586479451379$,9846.949418350334$,1480.849389437935$,,76,133,2771.0,38,4158.919600569198,,Credit Card,12,2.3131617259918973,2,241757.8021024043
5031,cust_5031,34,Rural,Low,32,6322.193508911159$,15100.236943925976$,2411.9945532309885$,202310.19228515707,258,230,4858.0,41,1869.2506308127072,,Wallet Balance,15,16.073607069790437,8,41112.39391310936
5032,cust_5032,27,Rural,High,545,17154.365957229515$,74582.95996742812$,7064.875243939548$,9349129.446690086,121,35,3042.0,50,2743.278818178832,Daily,Credit Card,12,3.651065178431669,5,949625.3052599191
5033,cust_5033,31,Suburban,Low,712,17952.19261362442$,79623.87485798077$,3993.048537267057$,12781961.140900586,321,358,693.0,49,1395.8191855109408,,Credit Card,2,10.00451521714813,5,1288784.204497303
5034,cust_5034,58,Urban,High,234,12206.96014714378$,14624.400600468369$,1731.8868004611124$,,215,80,4845.0,27,4184.563377176385,Daily,Credit Card,14,13.61414990277353,6,301940.58575457626
5035,cust_5035,25,Urban,Low,26,9970.36246744505$,25867.88264097938$,2159.63453174346$,259229.42415357128,245,355,158.0,40,3927.706186374996,Daily,Credit Card,16,3.100334012755833,3,31275.08932216963
5036,cust_5036,40,Rural,High,554,14259.665366104511$,15778.466913021424$,3722.652261391993$,7899854.6128219,337,242,3603.0,1,4100.49127896829,Monthly,UPI,2,32.089503409378295,2,797241.2156427059
5037,cust_5037,35,,Low,434,12180.976471941824$,53083.59404619491$,4579.469027141418$,5286543.788822752,180,344,4488.0,40,287.3814223562254,Weekly,UPI,2,30.29092842571231,3,544486.6881710971
5038,cust_5038,46,Suburban,High,61,19673.663376892797$,33609.95505047576$,9359.616032872062$,1200093.4659904605,341,133,243.0,3,2434.4906706485904,Daily,Credit Card,18,21.70911024704861,5,124578.10126372176
5039,cust_5039,19,,Low,553,3809.874955362424$,14079.267397464855$,1614.3088083399596$,2106860.85031542,300,9,3745.0,42,679.2140968258503,Monthly,Wallet Balance,3,23.59446150434644,10,232036.4779831291
5040,cust_5040,59,Rural,Middle,441,8986.404077667168$,21832.49809922047$,1856.2326528542176$,3963004.198251221,290,253,4839.0,48,3368.802208895981,Weekly,Credit Card,2,39.1364620539007,9,418094.01872067415
5041,cust_5041,38,Urban,Middle,130,18365.627640688217$,78315.84461865386$,7862.697511050822$,2387531.5932894684,73,33,,2,1556.954645038911,,Debit Card,20,58.14148453847674,5,249072.68200642735
5042,cust_5042,17,Urban,Low,867,18295.5938275714$,55595.691852678494$,4842.820086707588$,15862279.848504404,209,347,290.0,31,3872.8811648738674,Monthly,UPI,15,70.23336491675855,6,1593971.5442680034
5043,cust_5043,37,Urban,Middle,354,9911.98346275786$,22773.849504560483$,1686.7770138865449$,,241,187,130.0,46,325.8345239908056,Daily,UPI,18,58.99649567715058,10,365581.2973196329
5044,cust_5044,66,Urban,Low,198,2704.8319500076154$,6208.894863807966$,769.5284641751642$,535556.7261015079,362,11,1414.0,33,2566.302772424817,Daily,Debit Card,5,28.677178768733597,3,61400.52122393838
5045,cust_5045,52,Rural,Low,799,16301.009770183122$,37617.98646159579$,5302.5264213912$,13024506.806376314,173,69,3405.0,15,618.3257882251181,Weekly,Debit Card,16,63.16288589259175,5,1315451.517743519
5046,cust_5046,23,Suburban,Middle,663,11707.45207820192$,48636.46564599685$,4745.7567014466495$,7762040.727847872,5,138,4373.0,3,2789.495506894397,Monthly,UPI,3,59.51702263497582,4,787855.3250313401
5047,cust_5047,22,Urban,Low,716,15465.588656986562$,59456.8740130666$,3711.100951010681$,11073361.478402378,217,131,2189.0,17,3036.7573771392904,Weekly,Debit Card,16,65.76781415747176,7,1118895.7691516683
5048,cust_5048,29,Urban,High,694,9255.8473918977$,21074.23564365914$,1469.0115375181135$,6423558.089977004,214,251,3928.0,27,2310.7176167392845,Daily,UPI,1,5.654684363760661,8,659756.4501893308
5049,cust_5049,18,Urban,Low,371,4085.6395995171633$,12096.893920283628$,562.7617956198377$,,325,123,3780.0,41,1398.2330823773752,Daily,Wallet Balance,18,26.09805116172116,1,163538.1126008981
5050,cust_5050,65,Urban,Low,924,489.5482555156214$,638.6712836655806$,70.97391955701065$,452342.5880964342,310,273,,5,161.63929334241433,Daily,Wallet Balance,20,4.303651533509099,3,49437.43916297221
5051,cust_5051,31,Suburban,Middle,719,11187.173994106646$,48216.731923333886$,5369.948317174418$,8043578.1017626785,38,243,2556.0,42,3310.570630403881,Weekly,Credit Card,8,23.82243169579805,9,821014.5248610659
5052,cust_5052,34,Suburban,High,147,3229.3131158429755$,6664.718533275808$,1552.3324361306177$,474709.0280289174,61,162,4072.0,41,4352.209481093451,Daily,UPI,2,20.922676931719533,1,58538.79806234501
5053,cust_5053,66,Suburban,Low,716,3750.8727998704503$,17092.3543898053$,1828.5601602950792$,,95,95,3173.0,0,3668.238850535373,Monthly,Debit Card,12,65.6406339104788,8,281074.3730454566
5054,cust_5054,33,Suburban,Low,498,8731.749562833715$,29576.066616098607$,1929.6777745826544$,4348411.28229119,233,162,2084.0,15,4465.090056910363,Daily,UPI,17,68.08938935937461,2,440276.5832006638
5055,cust_5055,67,,Low,48,8847.120698043567$,28941.414737675583$,1562.8064322334417$,424661.7935060912,277,323,596.0,36,4647.504516238333,Weekly,Credit Card,19,50.35007562470921,10,54934.42709248996
5056,cust_5056,31,Rural,,770,5494.997933212048$,9071.554544058094$,2705.548993854284$,4231148.408573277,36,284,2481.0,8,2247.732326332307,Daily,Credit Card,14,21.078558649287395,10,437752.9746941616
5057,cust_5057,23,Suburban,Low,651,2647.1249463851345$,3383.400086491508$,1311.1359052714895$,1723278.3400967226,1,361,2543.0,16,3489.9568313351588,,UPI,1,1.49149993501767,5,182268.8555940047
5058,cust_5058,48,Suburban,Low,172,18899.60550892853$,60676.54702192605$,2482.277528617319$,3250732.147535707,150,229,1559.0,35,1986.89374588164,,Credit Card,20,48.60938524895652,3,333697.7678806299
5059,cust_5059,64,Urban,High,613,2641.495911406416$,7586.261334051805$,1059.2695512870057$,1619236.9936921329,215,116,4987.0,33,4597.713550086059,Weekly,Credit Card,11,36.45736044087472,7,179898.84259417027
5060,cust_5060,27,Urban,,699,7021.943966176578$,10383.57418810285$,1512.9872611749545$,4908338.832357428,46,221,3053.0,30,2814.864292197813,Daily,UPI,6,15.721687088617792,2,500532.4510896439
5061,cust_5061,68,Urban,Low,896,6104.3111722228505$,26507.061051982902$,2830.688110990633$,5469462.810311674,65,169,3197.0,33,3762.250043749369,Weekly,Credit Card,10,13.479069838793068,8,562759.1560092928
5062,cust_5062,26,Urban,Low,315,17328.09456020145$,46247.9995177475$,2351.249262149446$,,6,315,2352.0,36,72.59114887445351,Monthly,Wallet Balance,14,40.7509989040504,1,555102.6830719085
5063,cust_5063,20,Rural,Middle,376,8207.148345086625$,16757.611566858508$,3737.790552169785$,3085887.7777525717,81,330,4351.0,33,2877.7461310200874,,UPI,6,10.247802276927938,6,325151.90470974706
5064,cust_5064,42,Rural,High,806,2489.6295496949424$,10339.651534883473$,251.57334740487903$,2006641.4170541237,189,145,1415.0,44,3709.955500608475,,Credit Card,7,39.98336624751104,3,209039.1639551081
5065,cust_5065,27,Suburban,High,921,215.1179578058628$,1000.78394481221$,66.42652140605652$,198123.6391391996,151,286,4682.0,36,1285.0308786902642,Daily,Debit Card,11,66.0379822481551,1,33133.84847457483
5066,cust_5066,32,Rural,Low,875,14441.772573455752$,32116.347675119203$,3382.6319651396366$,12636551.001773782,148,182,2669.0,0,71.86984644345584,,UPI,5,57.194474121537226,10,1278957.1652541566
5067,cust_5067,21,Suburban,High,533,14292.876840431323$,58655.10142600151$,3872.419168395242$,7618103.355949896,28,308,1029.0,14,3718.163827931851,,Wallet Balance,13,67.84147688411981,1,764409.2536810238
5068,cust_5068,48,Suburban,High,810,8361.495589551421$,30185.656526240586$,2286.984670737496$,6772811.427536652,165,275,848.0,30,1690.4291007622053,Monthly,Debit Card,4,18.62781261310349,3,684131.9282032842
5069,cust_5069,20,Rural,Middle,420,2534.8969262433484$,12570.328593666902$,916.2163482547325$,1064656.7090222065,135,37,2997.0,50,2143.9480379077518,Monthly,Debit Card,3,68.59907132848251,6,122387.69688326676
5070,cust_5070,43,Suburban,Middle,905,7438.959913329229$,13508.93420550371$,812.6234210894163$,6732258.721562953,254,363,1330.0,13,2810.2620697468,,Wallet Balance,3,34.738055924823975,7,682780.7411214219
5071,cust_5071,29,Urban,,396,11801.750193831447$,57152.52423233685$,4443.89761881363$,,305,36,,43,551.2558293549569,Daily,Debit Card,8,45.77706551330202,4,477423.6797610478
5072,cust_5072,20,Suburban,High,522,14081.819406718752$,31840.23607301259$,1533.2179583418765$,,212,68,3229.0,33,517.7633294667444,Daily,Wallet Balance,14,21.872146669392688,3,747570.0913659856
5073,cust_5073,69,Urban,High,187,1574.0154497611811$,4167.705168798114$,274.0510494524607$,294340.88910534093,280,360,817.0,0,4804.402247050568,Daily,Wallet Balance,17,71.59114546307613,3,31665.88778700881
5074,cust_5074,48,Rural,Low,645,11130.586337587432$,27106.35315559534$,3814.4147686620586$,7179228.187743894,80,121,1222.0,34,1694.4825320773505,Weekly,Credit Card,6,32.081282917932164,4,726919.5775083508
5075,cust_5075,65,,Middle,33,5529.72032817827$,11467.549435391147$,744.1619714753742$,182480.7708298829,269,155,1423.0,10,1277.6242305152955,,UPI,19,14.31378757019219,3,24455.264967730644
5076,cust_5076,63,Suburban,Low,69,12349.153079801516$,46592.00018563298$,6129.64369766746$,852091.5625063046,348,205,4178.0,16,238.69059894827012,Monthly,UPI,15,41.74962474204793,4,99045.81095115632
5077,cust_5077,56,,Middle,592,12966.32105606657$,43522.51056490902$,5364.8624730098$,7676062.06519141,15,44,,4,869.6435871684794,Daily,Debit Card,10,19.14615472600153,6,779615.3847255567
5078,cust_5078,34,Suburban,,191,18212.967998476623$,40483.19849560545$,6962.205176874828$,3478676.887709035,87,289,3510.0,16,2154.4754286190528,Monthly,Debit Card,3,31.954851608297428,9,364410.451056594
5079,cust_5079,37,Rural,Middle,101,8213.463724025309$,12557.152585933853$,1700.7816662489029$,829559.8361265562,223,90,3533.0,17,1710.366617169274,,Credit Card,7,15.771786186319527,10,100866.800304071
5080,cust_5080,20,Suburban,High,485,10756.437296104998$,24411.761882459294$,1284.5978169951322$,5216872.088610924,325,212,3116.0,24,2122.9087363357685,,UPI,2,28.460326298571733,10,539257.7544929244
5081,cust_5081,17,Suburban,Middle,285,5371.6203039825805$,13562.939721402096$,2640.2179792852503$,1530911.7866350354,91,63,,34,3519.5485561733512,,UPI,20,7.5693373778491795,7,170271.40438541688
5082,cust_5082,45,Urban,Low,914,5738.274912661097$,14475.451324979917$,913.1851215760784$,5244783.270172243,316,72,1568.0,46,3208.947461428036,Daily,Credit Card,4,21.22038860222107,7,537609.8532865102
5083,cust_5083,62,Rural,Middle,733,930.2152934116364$,2259.5284215039264$,402.0641066186921$,681847.8100707296,266,336,4479.0,15,2465.76533833294,Daily,Wallet Balance,2,18.662352597431987,7,84409.89833790649
5084,cust_5084,54,,,390,5728.518156547141$,6844.9492026740245$,1025.444651464606$,2234122.081053385,307,290,3937.0,46,4074.107476142255,,Wallet Balance,19,68.28896161380483,5,238849.1543672674
5085,cust_5085,19,Urban,Middle,565,1285.9355049172516$,3672.8021005478863$,321.01855633137444$,726553.5602782471,320,27,407.0,48,4286.622754848142,Daily,UPI,8,43.073047856255016,7,83126.04465040064
5086,cust_5086,48,Suburban,Middle,978,19278.676653810733$,83762.61874217312$,7276.463442903858$,18854545.767426897,106,362,1108.0,49,2954.0633705526698,Weekly,Debit Card,2,2.8849050339257025,8,1899093.5450574132
5087,cust_5087,28,Urban,High,160,12489.022075168328$,21499.41647771749$,5971.575407035594$,1998243.5320269328,253,53,2903.0,22,587.8551170883555,Weekly,Debit Card,9,65.87136039990574,7,214536.4256441491
